BLOCK_ID,STREET_BLOCK,METER_CLASS,DATE_TYPE,TIME_BAND_ID,LAST_RATE,OCCUPANCY_PCT,PROPOSED_RATE_CHG,NEW_RATE,ADJUSTED_RATE,FINAL_RATE,EXCEPTION_REASON,PMT_RATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68017,TARAVAL ST 1700,GMP,Weekday,1,$1.00,84,$0.00,1.25,1.25,$1.00,Insufficient payment data available for a rate adjustment,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68017,TARAVAL ST 1700,GMP,Weekday,2,$2.50,95,$0.00,2.75,2.75,$2.50,Insufficient payment data available for a rate adjustment,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68017,TARAVAL ST 1700,GMP,Weekday,3,$2.50,98,$0.00,2.75,2.75,$2.50,Insufficient payment data available for a rate adjustment,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68017,TARAVAL ST 1700,GMP,Weekday,4,$2.50,,$0.00,2.5,2.5,$2.50,Insufficient payment data available for a rate adjustment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68017,TARAVAL ST 1700,Commercial,Weekend,1,$1.00,0,$0.00,1,1,$1.00,Insufficient payment data available for a rate adjustment,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68017,TARAVAL ST 1700,Commercial,Weekend,2,$2.75,4,$0.00,2.5,2.5,$2.75,Insufficient payment data available for a rate adjustment,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68017,TARAVAL ST 1700,Commercial,Weekend,3,$1.00,0,$0.00,1,1,$1.00,Insufficient payment data available for a rate adjustment,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68017,TARAVAL ST 1700,Commercial,Weekend,4,$2.50,,$0.00,2.5,2.5,$2.50,Insufficient payment data available for a rate adjustment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68017,TARAVAL ST 1700,GMP,Weekend,1,$1.00,92,$0.25,1.25,1.25,$1.25,,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68017,TARAVAL ST 1700,GMP,Weekend,2,$2.75,100,$0.25,3,3,$3.00,,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68017,TARAVAL ST 1700,GMP,Weekend,3,$1.00,92,$0.25,1.25,1.25,$1.25,,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68017,TARAVAL ST 1700,GMP,Weekend,4,$2.50,,$0.00,2.5,2.5,$2.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68018,TARAVAL ST 1800,Commercial,Weekday,1,$2.25,,$0.00,2.25,2.25,$2.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68018,TARAVAL ST 1800,Commercial,Weekday,2,$2.50,,$0.00,2.5,2.5,$2.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68018,TARAVAL ST 1800,Commercial,Weekday,3,$2.50,,$0.00,2.5,2.5,$2.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68018,TARAVAL ST 1800,Commercial,Weekday,4,$2.50,,$0.00,2.5,2.5,$2.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68018,TARAVAL ST 1800,GMP,Weekday,1,$2.25,64,$0.00,2.25,2.25,$2.25,Insufficient payment data available for a rate adjustment,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68018,TARAVAL ST 1800,GMP,Weekday,2,$2.50,85,$0.00,2.75,2.75,$2.50,Insufficient payment data available for a rate adjustment,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68018,TARAVAL ST 1800,GMP,Weekday,3,$2.50,79,$0.00,2.5,2.5,$2.50,Insufficient payment data available for a rate adjustment,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68018,TARAVAL ST 1800,GMP,Weekday,4,$2.50,,$0.00,2.5,2.5,$2.50,Insufficient payment data available for a rate adjustment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68018,TARAVAL ST 1800,Commercial,Weekend,1,$1.00,,$0.00,1,1,$1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68018,TARAVAL ST 1800,Commercial,Weekend,2,$2.50,,$0.00,2.5,2.5,$2.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68018,TARAVAL ST 1800,Commercial,Weekend,3,$1.00,,$0.00,1,1,$1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68018,TARAVAL ST 1800,Commercial,Weekend,4,$2.50,,$0.00,2.5,2.5,$2.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68018,TARAVAL ST 1800,GMP,Weekend,1,$1.00,61,$0.00,1,1,$1.00,Insufficient payment data available for a rate adjustment,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68018,TARAVAL ST 1800,GMP,Weekend,2,$2.50,84,$0.00,2.75,2.75,$2.50,Insufficient payment data available for a rate adjustment,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68018,TARAVAL ST 1800,GMP,Weekend,3,$1.00,62,$0.00,1,1,$1.00,Insufficient payment data available for a rate adjustment,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68018,TARAVAL ST 1800,GMP,Weekend,4,$2.50,,$0.00,2.5,2.5,$2.50,Insufficient payment data available for a rate adjustment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68100,TAYLOR ST 0,Commercial,Weekday,1,$4.00,0,$0.00,4,4,$4.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68100,TAYLOR ST 0,Commercial,Weekday,2,$4.00,0,$0.00,4,4,$4.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68100,TAYLOR ST 0,Commercial,Weekday,3,$4.00,0,$0.00,4,4,$4.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68100,TAYLOR ST 0,Commercial,Weekday,4,$4.00,0,$0.00,4,4,$4.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68100,TAYLOR ST 0,GMP,Weekday,1,$4.00,0,$0.00,4,4,$4.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68100,TAYLOR ST 0,GMP,Weekday,2,$4.00,0,$0.00,4,4,$4.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68100,TAYLOR ST 0,GMP,Weekday,3,$4.00,0,$0.00,4,4,$4.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68100,TAYLOR ST 0,GMP,Weekday,4,$4.00,0,$0.00,4,4,$4.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68100,TAYLOR ST 0,Commercial,Weekend,1,$4.00,0,$0.00,4,4,$4.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68100,TAYLOR ST 0,Commercial,Weekend,2,$4.00,0,$0.00,4,4,$4.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68100,TAYLOR ST 0,Commercial,Weekend,3,$4.00,0,$0.00,4,4,$4.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68100,TAYLOR ST 0,Commercial,Weekend,4,$4.00,0,$0.00,4,4,$4.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68100,TAYLOR ST 0,GMP,Weekend,1,$4.00,0,$0.00,4,4,$4.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68100,TAYLOR ST 0,GMP,Weekend,2,$4.00,0,$0.00,4,4,$4.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68100,TAYLOR ST 0,GMP,Weekend,3,$4.00,0,$0.00,4,4,$4.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68100,TAYLOR ST 0,GMP,Weekend,4,$4.00,0,$0.00,4,4,$4.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68101,TAYLOR ST 100,Commercial,Weekday,1,$4.00,0,$0.00,4,4,$4.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68101,TAYLOR ST 100,Commercial,Weekday,2,$4.00,0,$0.00,4,4,$4.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68101,TAYLOR ST 100,Commercial,Weekday,3,$4.00,0,$0.00,4,4,$4.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68101,TAYLOR ST 100,Commercial,Weekday,4,$4.00,0,$0.00,4,4,$4.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68101,TAYLOR ST 100,GMP,Weekday,1,$4.00,0,$0.00,4,4,$4.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68101,TAYLOR ST 100,GMP,Weekday,2,$4.00,0,$0.00,4,4,$4.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68101,TAYLOR ST 100,GMP,Weekday,3,$4.00,0,$0.00,4,4,$4.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68101,TAYLOR ST 100,GMP,Weekday,4,$4.00,0,$0.00,4,4,$4.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68101,TAYLOR ST 100,Commercial,Weekend,1,$4.00,0,$0.00,4,4,$4.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68101,TAYLOR ST 100,Commercial,Weekend,2,$4.00,0,$0.00,4,4,$4.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68101,TAYLOR ST 100,Commercial,Weekend,3,$4.00,0,$0.00,4,4,$4.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68101,TAYLOR ST 100,Commercial,Weekend,4,$4.00,0,$0.00,4,4,$4.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68101,TAYLOR ST 100,GMP,Weekend,1,$4.00,0,$0.00,4,4,$4.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68101,TAYLOR ST 100,GMP,Weekend,2,$4.00,0,$0.00,4,4,$4.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68101,TAYLOR ST 100,GMP,Weekend,3,$4.00,0,$0.00,4,4,$4.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68101,TAYLOR ST 100,GMP,Weekend,4,$4.00,0,$0.00,4,4,$4.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68102,TAYLOR ST 200,Commercial,Weekday,1,$4.00,0,$0.00,4,4,$4.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68102,TAYLOR ST 200,Commercial,Weekday,2,$4.00,0,$0.00,4,4,$4.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68102,TAYLOR ST 200,Commercial,Weekday,3,$4.00,0,$0.00,4,4,$4.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68102,TAYLOR ST 200,Commercial,Weekday,4,$4.00,0,$0.00,4,4,$4.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68102,TAYLOR ST 200,GMP,Weekday,1,$4.00,0,$0.00,4,4,$4.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68102,TAYLOR ST 200,GMP,Weekday,2,$4.00,0,$0.00,4,4,$4.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68102,TAYLOR ST 200,GMP,Weekday,3,$4.00,0,$0.00,4,4,$4.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68102,TAYLOR ST 200,GMP,Weekday,4,$4.00,0,$0.00,4,4,$4.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68102,TAYLOR ST 200,Commercial,Weekend,1,$4.00,0,$0.00,4,4,$4.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68102,TAYLOR ST 200,Commercial,Weekend,2,$4.00,0,$0.00,4,4,$4.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68102,TAYLOR ST 200,Commercial,Weekend,3,$4.00,0,$0.00,4,4,$4.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68102,TAYLOR ST 200,Commercial,Weekend,4,$4.00,0,$0.00,4,4,$4.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68102,TAYLOR ST 200,GMP,Weekend,1,$4.00,0,$0.00,4,4,$4.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68102,TAYLOR ST 200,GMP,Weekend,2,$4.00,0,$0.00,4,4,$4.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68102,TAYLOR ST 200,GMP,Weekend,3,$4.00,0,$0.00,4,4,$4.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68102,TAYLOR ST 200,GMP,Weekend,4,$4.00,0,$0.00,4,4,$4.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68103,TAYLOR ST 300,Commercial,Weekday,1,$4.00,0,$0.00,4,4,$4.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68103,TAYLOR ST 300,Commercial,Weekday,2,$4.00,0,$0.00,4,4,$4.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68103,TAYLOR ST 300,Commercial,Weekday,3,$4.00,0,$0.00,4,4,$4.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68103,TAYLOR ST 300,Commercial,Weekday,4,$4.00,0,$0.00,4,4,$4.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68103,TAYLOR ST 300,GMP,Weekday,1,$4.00,0,$0.00,4,4,$4.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68103,TAYLOR ST 300,GMP,Weekday,2,$4.00,0,$0.00,4,4,$4.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68103,TAYLOR ST 300,GMP,Weekday,3,$4.00,0,$0.00,4,4,$4.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68103,TAYLOR ST 300,GMP,Weekday,4,$4.00,0,$0.00,4,4,$4.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68103,TAYLOR ST 300,Commercial,Weekend,1,$3.75,0,$0.00,3.75,3.75,$3.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68103,TAYLOR ST 300,Commercial,Weekend,2,$3.75,0,$0.00,3.75,3.75,$3.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68103,TAYLOR ST 300,Commercial,Weekend,3,$3.75,0,$0.00,3.75,3.75,$3.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68103,TAYLOR ST 300,Commercial,Weekend,4,$4.00,0,$0.00,4,4,$4.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68103,TAYLOR ST 300,GMP,Weekend,1,$3.75,0,$0.00,3.75,3.75,$3.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68103,TAYLOR ST 300,GMP,Weekend,2,$3.75,0,$0.00,3.75,3.75,$3.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68103,TAYLOR ST 300,GMP,Weekend,3,$3.75,0,$0.00,3.75,3.75,$3.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68103,TAYLOR ST 300,GMP,Weekend,4,$4.00,0,$0.00,4,4,$4.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68104,TAYLOR ST 400,Commercial,Weekday,1,$4.00,32,$0.00,3.75,3.75,$4.00,Insufficient payment data available for a rate adjustment,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68104,TAYLOR ST 400,Commercial,Weekday,2,$4.00,32,$0.00,3.75,3.75,$4.00,Insufficient payment data available for a rate adjustment,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68104,TAYLOR ST 400,Commercial,Weekday,3,$4.00,31,$0.00,3.75,3.75,$4.00,Insufficient payment data available for a rate adjustment,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68104,TAYLOR ST 400,Commercial,Weekday,4,$4.00,0,$0.00,4,4,$4.00,Insufficient payment data available for a rate adjustment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68104,TAYLOR ST 400,GMP,Weekday,1,$4.00,0,$0.00,4,4,$4.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68104,TAYLOR ST 400,GMP,Weekday,2,$4.00,0,$0.00,4,4,$4.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68104,TAYLOR ST 400,GMP,Weekday,3,$4.00,0,$0.00,4,4,$4.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68104,TAYLOR ST 400,GMP,Weekday,4,$4.00,0,$0.00,4,4,$4.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68104,TAYLOR ST 400,Commercial,Weekend,1,$3.25,0,$0.00,3.25,3.25,$3.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68104,TAYLOR ST 400,Commercial,Weekend,2,$3.25,0,$0.00,3.25,3.25,$3.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68104,TAYLOR ST 400,Commercial,Weekend,3,$3.75,0,$0.00,3.75,3.75,$3.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68104,TAYLOR ST 400,Commercial,Weekend,4,$4.00,0,$0.00,4,4,$4.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68104,TAYLOR ST 400,GMP,Weekend,1,$3.25,34,$0.00,3,3,$3.25,Insufficient payment data available for a rate adjustment,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68104,TAYLOR ST 400,GMP,Weekend,2,$3.25,35,$0.00,3,3,$3.25,Insufficient payment data available for a rate adjustment,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68104,TAYLOR ST 400,GMP,Weekend,3,$3.75,51,$0.00,3.5,3.5,$3.75,Insufficient payment data available for a rate adjustment,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68104,TAYLOR ST 400,GMP,Weekend,4,$4.00,0,$0.00,4,4,$4.00,Insufficient payment data available for a rate adjustment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68105,TAYLOR ST 500,Commercial,Weekday,1,$2.00,34,$0.00,1.75,1.75,$2.00,Insufficient payment data available for a rate adjustment,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68105,TAYLOR ST 500,Commercial,Weekday,2,$2.00,34,$0.00,1.75,1.75,$2.00,Insufficient payment data available for a rate adjustment,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68105,TAYLOR ST 500,Commercial,Weekday,3,$3.75,37,$0.00,3.5,3.5,$3.75,Insufficient payment data available for a rate adjustment,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68105,TAYLOR ST 500,Commercial,Weekday,4,$4.00,0,$0.00,4,4,$4.00,Insufficient payment data available for a rate adjustment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68105,TAYLOR ST 500,GMP,Weekday,1,$2.00,70,$0.00,2,2,$2.00,,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68105,TAYLOR ST 500,GMP,Weekday,2,$2.00,66,$0.00,2,2,$2.00,,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68105,TAYLOR ST 500,GMP,Weekday,3,$3.75,66,$0.00,3.75,3.75,$3.75,,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68105,TAYLOR ST 500,GMP,Weekday,4,$4.00,0,$0.00,4,4,$4.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68105,TAYLOR ST 500,Commercial,Weekend,1,$1.00,0,$0.00,1,1,$1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68105,TAYLOR ST 500,Commercial,Weekend,2,$1.00,0,$0.00,1,1,$1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68105,TAYLOR ST 500,Commercial,Weekend,3,$2.50,0,$0.00,2.5,2.5,$2.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68105,TAYLOR ST 500,Commercial,Weekend,4,$4.00,0,$0.00,4,4,$4.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68105,TAYLOR ST 500,GMP,Weekend,1,$1.00,68,$0.00,1,1,$1.00,,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68105,TAYLOR ST 500,GMP,Weekend,2,$1.00,62,$0.00,1,1,$1.00,,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68105,TAYLOR ST 500,GMP,Weekend,3,$2.25,59,-$0.25,2,2,$2.00,,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68105,TAYLOR ST 500,GMP,Weekend,4,$4.00,0,$0.00,4,4,$4.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68106,TAYLOR ST 600,Commercial,Weekday,1,$2.50,34,$0.00,2.25,2.25,$2.50,Insufficient payment data available for a rate adjustment,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68106,TAYLOR ST 600,Commercial,Weekday,2,$2.00,33,$0.00,1.75,1.75,$2.00,Insufficient payment data available for a rate adjustment,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68106,TAYLOR ST 600,Commercial,Weekday,3,$4.00,36,$0.00,3.75,3.75,$4.00,Insufficient payment data available for a rate adjustment,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68106,TAYLOR ST 600,Commercial,Weekday,4,$4.00,0,$0.00,4,4,$4.00,Insufficient payment data available for a rate adjustment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68106,TAYLOR ST 600,GMP,Weekday,1,$2.50,58,$0.00,2.25,2.25,$2.50,Insufficient payment data available for a rate adjustment,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68106,TAYLOR ST 600,GMP,Weekday,2,$2.00,54,$0.00,1.75,1.75,$2.00,Insufficient payment data available for a rate adjustment,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68106,TAYLOR ST 600,GMP,Weekday,3,$4.00,60,$0.00,4,4,$4.00,Insufficient payment data available for a rate adjustment,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68106,TAYLOR ST 600,GMP,Weekday,4,$4.00,0,$0.00,4,4,$4.00,Insufficient payment data available for a rate adjustment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68106,TAYLOR ST 600,Commercial,Weekend,1,$1.00,0,$0.00,1,1,$1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68106,TAYLOR ST 600,Commercial,Weekend,2,$1.25,0,$0.00,1.25,1.25,$1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68106,TAYLOR ST 600,Commercial,Weekend,3,$1.75,0,$0.00,1.75,1.75,$1.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68106,TAYLOR ST 600,Commercial,Weekend,4,$4.00,0,$0.00,4,4,$4.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68106,TAYLOR ST 600,GMP,Weekend,1,$1.00,68,$0.00,1,1,$1.00,,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68106,TAYLOR ST 600,GMP,Weekend,2,$1.25,68,$0.00,1.25,1.25,$1.25,,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68106,TAYLOR ST 600,GMP,Weekend,3,$1.75,69,$0.00,1.75,1.75,$1.75,,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68106,TAYLOR ST 600,GMP,Weekend,4,$4.00,0,$0.00,4,4,$4.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68107,TAYLOR ST 700,Commercial,Weekday,1,$2.75,30,$0.00,2.5,2.5,$2.75,Insufficient payment data available for a rate adjustment,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68107,TAYLOR ST 700,Commercial,Weekday,2,$3.50,34,$0.00,3.25,3.25,$3.50,Insufficient payment data available for a rate adjustment,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68107,TAYLOR ST 700,Commercial,Weekday,3,$3.75,33,$0.00,3.5,3.5,$3.75,Insufficient payment data available for a rate adjustment,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68107,TAYLOR ST 700,Commercial,Weekday,4,$4.00,0,$0.00,4,4,$4.00,Insufficient payment data available for a rate adjustment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68107,TAYLOR ST 700,GMP,Weekday,1,$2.75,60,$0.00,2.75,2.75,$2.75,Insufficient payment data available for a rate adjustment,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68107,TAYLOR ST 700,GMP,Weekday,2,$3.50,58,$0.00,3.25,3.25,$3.50,Insufficient payment data available for a rate adjustment,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68107,TAYLOR ST 700,GMP,Weekday,3,$3.75,58,$0.00,3.5,3.5,$3.75,Insufficient payment data available for a rate adjustment,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68107,TAYLOR ST 700,GMP,Weekday,4,$4.00,0,$0.00,4,4,$4.00,Insufficient payment data available for a rate adjustment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68107,TAYLOR ST 700,Commercial,Weekend,1,$1.00,0,$0.00,1,1,$1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68107,TAYLOR ST 700,Commercial,Weekend,2,$1.00,0,$0.00,1,1,$1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68107,TAYLOR ST 700,Commercial,Weekend,3,$3.00,0,$0.00,3,3,$3.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68107,TAYLOR ST 700,Commercial,Weekend,4,$4.00,0,$0.00,4,4,$4.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68107,TAYLOR ST 700,GMP,Weekend,1,$1.00,61,$0.00,1,1,$1.00,,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68107,TAYLOR ST 700,GMP,Weekend,2,$1.00,56,$0.00,0.75,1,$1.00,Minimum rate rule applied,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68107,TAYLOR ST 700,GMP,Weekend,3,$3.00,61,$0.00,3,3,$3.00,,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68107,TAYLOR ST 700,GMP,Weekend,4,$4.00,0,$0.00,4,4,$4.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
